"fecha";"Run Fondo";"serie";"periodo";"rent_acumulada"
2021-11-29;"9834";APV;"1M";-0.0015742757966230127686
2021-11-29;"9834";APV;"3M";-0.0087533507780219104222
2021-11-29;"9834";APV;"6M";-0.0050054675075085002818
2021-11-29;"9834";APV;"1Y";-0.0050054675075085002818
2021-11-29;"9834";APV;YTD;-0.0050054675075085002818
2021-11-30;"9834";APV;"1M";-0.0019000095545571559612
2021-11-30;"9834";APV;"3M";-0.0100835529065215107978
2021-11-30;"9834";APV;"6M";-0.0053394933200475566175
2021-11-30;"9834";APV;"1Y";-0.0053394933200475566175
2021-11-30;"9834";APV;YTD;-0.0053394933200475566175
2021-12-01;"9834";APV;"1M";-0.0018620853504639707914
2021-12-01;"9834";APV;"3M";-0.0104203523625537505025
2021-12-01;"9834";APV;"6M";-0.0053159198506139932632
2021-12-01;"9834";APV;"1Y";-0.0053159198506139932632
2021-12-01;"9834";APV;YTD;-0.0053159198506139932632
2021-12-02;"9834";APV;"1M";-0.0025174956235895806157
2021-12-02;"9834";APV;"3M";-0.0097194042274513657294
2021-12-02;"9834";APV;"6M";-0.0050161268154262854445
2021-12-02;"9834";APV;"1Y";-0.0050161268154262854445
2021-12-02;"9834";APV;YTD;-0.0050161268154262854445
2021-12-03;"9834";APV;"1M";-0.0032628354513213846765
2021-12-03;"9834";APV;"3M";-0.0100075975455841302534
2021-12-03;"9834";APV;"6M";-0.0046281895032260848768
2021-12-03;"9834";APV;"1Y";-0.0046281895032260848768
2021-12-03;"9834";APV;YTD;-0.0046281895032260848768
2021-12-04;"9834";APV;"1M";-0.0050485884893247334496
2021-12-04;"9834";APV;"3M";-0.0100105304255903904013
2021-12-04;"9834";APV;"6M";-0.0046389513044892333608
2021-12-04;"9834";APV;"1Y";-0.0046389513044892333608
2021-12-04;"9834";APV;YTD;-0.0046389513044892333608
2021-12-05;"9834";APV;"1M";-0.0064840533005958969597
2021-12-05;"9834";APV;"3M";-0.0100130545667844443863
2021-12-05;"9834";APV;"6M";-0.0046492006390255652489
2021-12-05;"9834";APV;"1Y";-0.0046492006390255652489
2021-12-05;"9834";APV;YTD;-0.0046492006390255652489
2021-12-06;"9834";APV;"1M";-0.0054212560789763418602
2021-12-06;"9834";APV;"3M";-0.0089926521152412981501
2021-12-06;"9834";APV;"6M";-0.0035923917549843935163
2021-12-06;"9834";APV;"1Y";-0.0035923917549843935163
2021-12-06;"9834";APV;YTD;-0.0035923917549843935163
2021-12-07;"9834";APV;"1M";-0.0041383811810105398548
2021-12-07;"9834";APV;"3M";-0.0075133816498119016515
2021-12-07;"9834";APV;"6M";-0.0023150171917213376240
2021-12-07;"9834";APV;"1Y";-0.0023150171917213376240
2021-12-07;"9834";APV;YTD;-0.0023150171917213376240
2021-12-08;"9834";APV;"1M";-0.0046473803127525406141
2021-12-08;"9834";APV;"3M";-0.0072807617819923514472
2021-12-08;"9834";APV;"6M";-0.0023257789929844861146
2021-12-08;"9834";APV;"1Y";-0.0023257789929844861146
2021-12-08;"9834";APV;YTD;-0.0023257789929844861146
2021-12-09;"9834";APV;"1M";-0.0047107508626598977825
2021-12-09;"9834";APV;"3M";-0.0069310572363120530067
2021-12-09;"9834";APV;"6M";-0.0018421128962149841360
2021-12-09;"9834";APV;"1Y";-0.0018421128962149841360
2021-12-09;"9834";APV;YTD;-0.0018421128962149841360
2021-12-10;"9834";APV;"1M";-0.0029953044504837151360
2021-12-10;"9834";APV;"3M";-0.0070063768913483788998
2021-12-10;"9834";APV;"6M";-0.0013024854328770809152
2021-12-10;"9834";APV;"1Y";-0.0013024854328770809152
2021-12-10;"9834";APV;YTD;-0.0013024854328770809152
2021-12-11;"9834";APV;"1M";-0.0032658053121351418751
2021-12-11;"9834";APV;"3M";-0.0070075657210875203023
2021-12-11;"9834";APV;"6M";-0.0013133497274855927194
2021-12-11;"9834";APV;"1Y";-0.0013133497274855927194
2021-12-11;"9834";APV;YTD;-0.0013133497274855927194
2021-12-12;"9834";APV;"1M";-0.0026145024532839266281
2021-12-12;"9834";APV;"3M";-0.0070086526639006020063
2021-12-12;"9834";APV;"6M";-0.0013241115287487412050
2021-12-12;"9834";APV;"1Y";-0.0013241115287487412050
2021-12-12;"9834";APV;YTD;-0.0013241115287487412050
2021-12-13;"9834";APV;"1M";-0.0019352494957919407774
2021-12-13;"9834";APV;"3M";-0.0068453719052207281660
2021-12-13;"9834";APV;"6M";-0.0006512427164385153244
2021-12-13;"9834";APV;"1Y";-0.0006512427164385153244
2021-12-13;"9834";APV;YTD;-0.0006512427164385153244
2021-12-14;"9834";APV;"1M";-0.0028106671050506309759
2021-12-14;"9834";APV;"3M";-0.0077716003831716899386
2021-12-14;"9834";APV;"6M";-0.0015351453268517777299
2021-12-14;"9834";APV;"1Y";-0.0015351453268517777299
2021-12-14;"9834";APV;YTD;-0.0015351453268517777299
2021-12-15;"9834";APV;"1M";-0.0028787996595242088764
2021-12-15;"9834";APV;"3M";-0.0072763318356884863258
2021-12-15;"9834";APV;"6M";-0.0010567063906958049927
2021-12-15;"9834";APV;"1Y";-0.0010567063906958049927
2021-12-15;"9834";APV;YTD;-0.0010567063906958049927
2021-12-16;"9834";APV;"1M";-0.0006457314732222704376
2021-12-16;"9834";APV;"3M";-0.0061289071222619648857
2021-12-16;"9834";APV;"6M";-0.0000474544189031561021
2021-12-16;"9834";APV;"1Y";-0.0000474544189031561021
2021-12-16;"9834";APV;YTD;-0.0000474544189031561021
2021-12-17;"9834";APV;"1M";-0.0007367909538943012789
2021-12-17;"9834";APV;"3M";-0.0057923817242716548114
2021-12-17;"9834";APV;"6M";0.0002819591930945509366
2021-12-17;"9834";APV;"1Y";0.0002819591930945509366
2021-12-17;"9834";APV;YTD;0.0002819591930945509366
2021-12-18;"9834";APV;"1M";-0.0003983294132009057953
2021-12-18;"9834";APV;"3M";-0.0057930454726462596874
2021-12-18;"9834";APV;"6M";0.0002722223252850356339
2021-12-18;"9834";APV;"1Y";0.0002722223252850356339
2021-12-18;"9834";APV;YTD;0.0002722223252850356339
2021-12-19;"9834";APV;"1M";0.0001784259368388082380
2021-12-19;"9834";APV;"3M";-0.0057942162359079698447
2021-12-19;"9834";APV;"6M";0.0002623829641301570209
2021-12-19;"9834";APV;"1Y";0.0002623829641301570209
2021-12-19;"9834";APV;YTD;0.0002623829641301570209
2021-12-20;"9834";APV;"1M";-0.0004167085151606149543
2021-12-20;"9834";APV;"3M";-0.0047740134324611958987
2021-12-20;"9834";APV;"6M";-0.0003461200272918674635
2021-12-20;"9834";APV;"1Y";-0.0003461200272918674635
2021-12-20;"9834";APV;YTD;-0.0003461200272918674635
2021-12-21;"9834";APV;"1M";0.0012141689737450254883
2021-12-21;"9834";APV;"3M";-0.0035511186151137409804
2021-12-21;"9834";APV;"6M";0.0012716349359227645203
2021-12-21;"9834";APV;"1Y";0.0012716349359227645203
2021-12-21;"9834";APV;YTD;0.0012716349359227645203
2021-12-22;"9834";APV;"1M";0.0035527036881568187514
2021-12-22;"9834";APV;"3M";-0.0024172441438005127372
2021-12-22;"9834";APV;"6M";0.0024301172185643427563
2021-12-22;"9834";APV;"1Y";0.0024301172185643427563
2021-12-22;"9834";APV;YTD;0.0024301172185643427563
2021-12-23;"9834";APV;"1M";0.0061782765739996875743
2021-12-23;"9834";APV;"3M";-0.0015594881868081801253
2021-12-23;"9834";APV;"6M";0.0033943746117424472327
2021-12-23;"9834";APV;"1Y";0.0033943746117424472327
2021-12-23;"9834";APV;YTD;0.0033943746117424472327
2021-12-24;"9834";APV;"1M";0.0074960798640684397753
2021-12-24;"9834";APV;"3M";-0.0002804775572008631588
2021-12-24;"9834";APV;"6M";0.0035393002020861323897
2021-12-24;"9834";APV;"1Y";0.0035393002020861323897
2021-12-24;"9834";APV;YTD;0.0035393002020861323897
